Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
100,65.0,2,1.0,Calle de Campos Ibáñez,Brak,3,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,106500,1638,HouseType 1: Pisos,0,0,1963.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0
101,102.0,3,2.0,Calle DIAMANTE,Brak,3,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,127500,1250,HouseType 1: Pisos,0,0,1964.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0
102,80.0,2,1.0,Calle Transversal Sexta,Brak,3,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,148000,1850,HouseType 1: Pisos,0,0,1999.0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.0,0,0,0,1
103,108.0,2,1.0,Calle Canchal,Brak,4,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,205000,1898,HouseType 4: Dúplex,0,0,2002.0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0.0,0,0,0,1
104,80.0,3,2.0,Calle Diamante,Brak,4,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,220000,2750,HouseType 1: Pisos,0,0,2000.0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0.0,0,0,1,1
105,16.0,3,1.0,Calle Platino,Brak,1,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,114000,7125,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1
106,54.0,2,1.0,Calle Gómez Acebo,Brak,3,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,89900,1665,HouseType 1: Pisos,0,0,1964.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1
107,70.0,2,2.0,Calle Pilar Lorengar,Brak,4,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,210000,3000,HouseType 1: Pisos,0,0,2003.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.0,0,1,1,0
108,99.0,2,2.0,Calle Salsipuedes,Brak,2,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,145000,1465,HouseType 1: Pisos,0,0,2007.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0
109,123.0,4,2.0,Avenida de la Felicidad,Brak,3,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,275000,2236,HouseType 1: Pisos,0,0,1970.0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0
110,64.0,3,1.0,Calle Escoriaza,Brak,5,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,104000,1625,HouseType 1: Pisos,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
111,107.0,3,2.0,Calle Camas,2,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,228629,2137,HouseType 1: Pisos,0,1,1970.0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0.0,0,0,0,0
112,76.0,2,2.0,Calle Camas,2,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,169021,2224,HouseType 1: Pisos,0,1,1970.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
113,109.0,3,2.0,Calle Camas,2,5,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,223022,2046,HouseType 1: Pisos,0,1,1970.0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0.0,0,0,0,0
114,108.0,3,2.0,Calle Camas,2,5,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,220072,2038,HouseType 1: Pisos,0,1,1970.0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0.0,0,0,0,0
115,103.0,3,2.0,Calle Arroyo de la Bulera,31,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,235718,2289,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
116,103.0,3,2.0,Calle de las Viñas del Rio,16,1,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,245000,2379,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
117,143.0,3,2.0,Calle de las Viñas del Rio,16,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,260000,1818,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0.0,0,0,0,0
118,99.0,3,2.0,Calle de las Viñas del Rio,16,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,235000,2374,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
119,100.0,3,2.0,Calle de las Viñas del Rio,16,3,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,235000,2350,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
120,176.0,2,2.0,Calle de las Viñas del Rio,16,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,265000,1506,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
121,87.0,2,2.0,Calle de las Viñas del Rio,16,2,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,190000,2184,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,0
122,106.0,3,2.0,Calle Arroyo de la Bulera,31,4,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,256115,2416,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
123,113.0,3,2.0,Calle Arroyo de la Bulera,31,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,261989,2318,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
124,115.0,3,2.0,Calle Arroyo de la Bulera,31,1,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,273353,2377,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
125,129.0,3,2.0,Calle Arroyo de la Bulera,31,7,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,297621,2307,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
126,115.0,3,2.0,Calle Arroyo de la Bulera,31,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,279778,2433,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0
127,110.0,2,2.0,Brak,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,135000,1227,HouseType 1: Pisos,1,0,1970.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
128,90.0,3,2.0,Calle Anoeta,59,2,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,195000,2167,HouseType 1: Pisos,0,0,1985.0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
129,60.0,2,1.0,Calle de Sáhara,Brak,1,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,126900,2115,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
130,54.0,2,1.0,Calle Alcocer,39,2,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,136400,2526,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
131,80.0,3,1.0,Brak,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,145000,1812,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1
132,73.0,2,1.0,Calle de Tordegrillos,Brak,1,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,127500,1747,HouseType 1: Pisos,0,0,1999.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,1
133,122.0,3,2.0,Calle Transversal Sexta,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,179000,1467,HouseType 1: Pisos,0,0,1999.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0
134,98.0,3,2.0,Villaverde a Perales,Brak,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,266122,2716,HouseType 1: Pisos,0,0,2020.0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,1,0,0
135,97.0,3,2.0,villaverde a perales,Brak,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,261989,2701,HouseType 1: Pisos,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,0,0,0
136,111.0,3,2.0,villaverde a perales,Brak,7,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,297621,2681,HouseType 5: Áticos,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,0,0,0
137,99.0,3,2.0,villaverde a perales,Brak,3,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,251569,2541,HouseType 1: Pisos,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,1,0,0
138,77.0,3,1.0,Brak,Brak,1,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,113500,1474,HouseType 1: Pisos,1,0,1968.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0
139,85.0,3,1.0,Paseo de Alberto Palacios,86,4,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,138000,1624,HouseType 1: Pisos,0,0,1966.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
140,90.0,3,2.0,Calle Limonita,5,2,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,225000,2500,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,0,0,0,0
141,133.0,2,1.0,Calle Flora Tristán,1,6,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,264000,1985,HouseType 1: Pisos,0,0,2003.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,0,0,0,0
142,60.0,3,1.0,EDUARDO MINGUITO,Brak,2,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,98260,1638,HouseType 1: Pisos,0,0,1960.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
143,133.0,3,3.0,Calle Estefanita,Brak,7,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,275000,2068,HouseType 1: Pisos,0,0,2004.0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0.0,0,0,0,0
144,85.0,2,1.0,Calle Emilia Ballester,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,124000,1459,HouseType 1: Pisos,0,0,1967.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
145,59.0,2,2.0,Brak,Brak,3,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,164513,2788,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
146,59.0,2,2.0,Brak,Brak,1,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,164416,2787,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
147,58.0,2,2.0,Brak,Brak,4,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,165435,2852,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
148,79.0,3,2.0,Brak,Brak,1,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,202629,2565,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
149,60.0,2,2.0,Brak,Brak,0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,164242,2737,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
150,121.0,3,2.0,Calle María de Echarri,11,3,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,260000,2149,HouseType 1: Pisos,0,0,2001.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,1,0,0,1
151,126.0,3,2.0,Calle San Jenaro esquina Calle Alcocer,1,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,294900,2340,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
152,134.0,4,2.0,Calle San Jenaro esquina Calle Alcocer,1,1,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,319900,2387,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
153,111.0,3,2.0,Calle San Jenaro esquina Calle Alcocer,1,1,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,259900,2341,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
154,122.0,3,2.0,Calle San Jenaro esquina Calle Alcocer,1,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,285900,2343,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
155,125.0,3,2.0,Calle San Jenaro esquina Calle Alcocer,1,1,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,289900,2319,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
156,102.0,2,2.0,Calle San Jenaro esquina Calle Alcocer,1,1,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,249900,2450,HouseType 1: Pisos,0,1,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
157,104.0,3,2.0,Brak,Brak,1,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,273352,2628,HouseType 1: Pisos,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,1,1,0
158,66.0,3,1.0,Calle MONCADA,Brak,1,0,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,104900,1589,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
159,95.0,2,1.0,Camino Leganés,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,155000,1632,HouseType 1: Pisos,0,0,1965.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
160,74.0,3,1.0,Calle de Paterna,Brak,1,0,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,100000,1351,HouseType 1: Pisos,0,0,1968.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
161,97.0,2,1.0,Calle Euskalduna,Brak,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,210000,2165,HouseType 1: Pisos,0,0,2003.0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0.0,0,0,1,1
162,90.0,2,2.0,Calle Lenguas,Brak,7,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,240000,2667,HouseType 5: Áticos,0,0,2004.0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0.0,0,1,0,0
163,130.0,4,2.0,Calle Huerta de villaverde,Brak,3,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,257000,1977,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0.0,0,1,0,1
164,49.0,2,1.0,Plaza de Gómez Acebo,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,84000,1714,HouseType 1: Pisos,0,0,1969.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1,0,0,0
165,151.0,3,2.0,Calle Augustóbriga,5,6,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,314000,2079,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.0,0,0,0,0
166,69.0,3,1.0,Benimamet,Brak,4,0,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,107000,1551,HouseType 1: Pisos,0,0,1961.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
167,170.0,3,2.0,Calle Calcio,20,8,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,325000,1912,HouseType 5: Áticos,0,0,2010.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,0,1,1
168,48.0,2,1.0,Calle Eduardo Minguito,Brak,2,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,89000,1854,HouseType 1: Pisos,0,0,1971.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
169,98.0,3,2.0,Calle Flora Tristán,10,7,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,284900,2907,HouseType 1: Pisos,0,0,2001.0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,1,0,0,1
170,50.0,1,1.0,Calle Lenguas,18 B,7,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,135000,2700,HouseType 1: Pisos,0,0,2008.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0.0,0,0,1,0
171,136.0,3,2.0,Calle Transversal Sexta,Brak,5,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,230000,1691,HouseType 5: Áticos,0,0,1999.0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,0,1,1,1
172,80.0,3,1.0,Brak,Brak,3,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,163000,2038,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
173,95.0,3,1.0,Camino Leganés,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,185000,1947,HouseType 1: Pisos,0,0,1975.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1
174,56.0,3,1.0,Brak,Brak,5,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,80000,1429,HouseType 1: Pisos,1,0,1965.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
175,43.0,1,1.0,Calle Eduardo Minguito,Brak,0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,84000,1953,HouseType 1: Pisos,0,0,1971.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
176,72.0,3,1.0,Brak,Brak,3,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,119900,1665,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
177,100.0,4,2.0,Brak,Brak,1,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,154900,1549,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
178,70.0,3,1.0,Brak,Brak,4,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,119900,1713,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
179,60.0,2,1.0,Brak,Brak,0,1,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,79900,1332,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
180,60.0,2,1.0,Brak,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,79900,1332,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
181,91.0,3,2.0,Brak,Brak,3,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,129900,1427,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
182,74.0,3,1.0,Brak,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,99900,1350,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
183,110.0,3,2.0,Calle Calcio,15,5,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,275000,2500,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,1,0,1,0
184,83.0,3,1.0,Calle tordegrillos,Brak,3,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,91500,1102,HouseType 1: Pisos,0,0,1966.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0,0,0,1
185,25.0,0,1.0,Calle Augustóbriga,Brak,2,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,129000,5160,,0,0,1970.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0.0,0,0,0,0
186,65.0,2,1.0,Calle Covachuelas,Brak,2,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,86860,1336,HouseType 1: Pisos,1,0,1982.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
187,58.0,3,1.0,Calle Concepción de la Oliva,Brak,3,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,105000,1810,HouseType 1: Pisos,0,0,1966.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
188,115.0,3,2.0,Calle de Berrocal,Brak,6,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,216000,1878,HouseType 1: Pisos,0,0,2001.0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0
189,82.0,3,1.0,Paseo DE LAS MORERAS,Brak,4,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,120000,1463,HouseType 1: Pisos,0,0,1960.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0
190,83.0,3,1.0,Calle Huerta de Villaverde,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,135000,1627,HouseType 1: Pisos,0,0,1985.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
191,90.0,2,1.0,Calle de Berrocal,Brak,0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,212000,2356,HouseType 1: Pisos,0,0,2002.0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,0,1,1,0
192,95.0,2,2.0,GODELLA,Brak,5,0,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,184000,1937,HouseType 1: Pisos,0,0,2011.0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.0,1,0,0,1
193,89.0,3,1.0,Calle COLONIA BUTANO,Brak,0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,160000,1798,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
194,178.0,4,2.0,María de Echarri,Brak,5,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,299990,1685,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0.0,0,0,0,0
195,59.0,2,1.0,Calle Fuente de la Capona,Brak,2,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,117000,1983,HouseType 1: Pisos,0,0,1970.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
196,100.0,4,1.0,Calle de la Alegría de la Huerta,Brak,0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,165000,1650,HouseType 1: Pisos,0,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0
197,68.0,3,1.0,Calle Puerto Lápice,Brak,4,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,95000,1397,HouseType 1: Pisos,1,0,1970.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1
198,50.0,2,1.0,Brak,Brak,2,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,106000,2120,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
